"","site","station","sample_period","light_attenuation_av","depth","secchi","temp","salinity","do","pull_id","slabund_id","species_common","species_scientific","notes.x","av_sl","median_sl","sd_sl","max_sl","min_sl","av_tl","median_tl","sd_tl","max_tl","min_tl","av_cw","median_cw","sd_cw","max_cw","min_cw","date","substrate","start_lat","start_long","end_lat","end_long","macro_weight","species_abundance","species_weight","notes.y","station_seagrass_richness","station_leaf_mlength","station_sd_mcanopy","station_se_mcanopy","station_leaf_width","station_leaf_sd_width","station_lps","station_lps_sd","station_la","station_la_sd","station_lai","station_lai_sd","station_lai_se","station_shoots","station_sd_shoots","station_shoots_m","station_sd_shoots_m","station_se_shoots_m","station_above_wt_m","station_sd_above_wt_m","station_ep_wt_gg","station_sd_ep_wt_gg","station_below_wt_m","station_sd_below_wt_m","tt_stationsp_leaf_mlength","tt_stationsp_sd_mcanopy","tt_stationsp_se_mcanopy","tt_stationsp_leaf_width","tt_stationsp_leaf_sd_width","tt_stationsp_lps","tt_stationsp_lps_sd","tt_stationsp_la","tt_stationsp_la_sd","tt_stationsp_lai","tt_stationsp_lai_sd","tt_stationsp_lai_se","tt_stationsp_shoots","tt_stationsp_sd_shoots","tt_stationsp_shoots_m","tt_stationsp_sd_shoots_m","tt_stationsp_se_shoots_m","tt_station_above_wt_m","tt_station_sd_above_wt_m","tt_station_ep_wt_gg","tt_station_sd_ep_wt_gg","tt_station_below_wt_m","tt_station_sd_below_wt_m","spp_x","hd_stationsp_leaf_mlength","hd_stationsp_sd_mcanopy","hd_stationsp_se_mcanopy","hd_stationsp_leaf_width","hd_stationsp_leaf_sd_width","hd_stationsp_lps","hd_stationsp_lps_sd","hd_stationsp_la","hd_stationsp_la_sd","hd_stationsp_lai","hd_stationsp_lai_sd","hd_stationsp_lai_se","hd_stationsp_shoots","hd_stationsp_sd_shoots","hd_stationsp_shoots_m","hd_stationsp_sd_shoots_m","hd_stationsp_se_shoots_m","hd_station_above_wt_m","hd_station_sd_above_wt_m","hd_station_ep_wt_gg","hd_station_sd_ep_wt_gg","hd_station_below_wt_m","hd_station_sd_below_wt_m","he_stationsp_leaf_mlength","he_stationsp_sd_mcanopy","he_stationsp_se_mcanopy","he_stationsp_leaf_width","he_stationsp_leaf_sd_width","he_stationsp_lps","he_stationsp_lps_sd","he_stationsp_la","he_stationsp_la_sd","he_stationsp_lai","he_stationsp_lai_sd","he_stationsp_lai_se","he_stationsp_shoots","he_stationsp_sd_shoots","he_stationsp_shoots_m","he_stationsp_sd_shoots_m","he_stationsp_se_shoots_m","he_station_above_wt_m","he_station_sd_above_wt_m","he_station_ep_wt_gg","he_station_sd_ep_wt_gg","he_station_below_wt_m","he_station_sd_below_wt_m","spp_y","hw_stationsp_leaf_mlength","hw_stationsp_sd_mcanopy","hw_stationsp_se_mcanopy","hw_stationsp_leaf_width","hw_stationsp_leaf_sd_width","hw_stationsp_lps","hw_stationsp_lps_sd","hw_stationsp_la","hw_stationsp_la_sd","hw_stationsp_lai","hw_stationsp_lai_sd","hw_stationsp_lai_se","hw_stationsp_shoots","hw_stationsp_sd_shoots","hw_stationsp_shoots_m","hw_stationsp_sd_shoots_m","hw_stationsp_se_shoots_m","hw_station_above_wt_m","hw_station_sd_above_wt_m","hw_station_ep_wt_gg","hw_station_sd_ep_wt_gg","hw_station_below_wt_m","hw_station_sd_below_wt_m","rm_stationsp_leaf_mlength","rm_stationsp_sd_mcanopy","rm_stationsp_se_mcanopy","rm_stationsp_leaf_width","rm_stationsp_leaf_sd_width","rm_stationsp_lps","rm_stationsp_lps_sd","rm_stationsp_la","rm_stationsp_la_sd","rm_stationsp_lai","rm_stationsp_lai_sd","rm_stationsp_lai_se","rm_stationsp_shoots","rm_stationsp_sd_shoots","rm_stationsp_shoots_m","rm_stationsp_sd_shoots_m","rm_stationsp_se_shoots_m","rm_station_above_wt_m","rm_station_sd_above_wt_m","rm_station_ep_wt_gg","rm_station_sd_ep_wt_gg","rm_station_below_wt_m","rm_station_sd_below_wt_m","sf_stationsp_leaf_mlength","sf_stationsp_sd_mcanopy","sf_stationsp_se_mcanopy","sf_stationsp_leaf_width","sf_stationsp_leaf_sd_width","sf_stationsp_lps","sf_stationsp_lps_sd","sf_stationsp_la","sf_stationsp_la_sd","sf_stationsp_lai","sf_stationsp_lai_sd","sf_stationsp_lai_se","sf_stationsp_shoots","sf_stationsp_sd_shoots","sf_stationsp_shoots_m","sf_stationsp_sd_shoots_m","sf_stationsp_se_shoots_m","sf_station_above_wt_m","sf_station_sd_above_wt_m","sf_station_ep_wt_gg","sf_station_sd_ep_wt_gg","sf_station_below_wt_m","sf_station_sd_below_wt_m"
"1188","CK","3119","late",1.10727561935967,180,"85",27.4,19.2,7.07,"600211","701887","daggerblade grass shrimp","Palaemon pugio","",NA,NA,NA,NA,NA,13.30846188,12.44769291,3.33527439678521,20,9.92000048,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.50562,-83.40312,29.50558,-83.40328,0,8,0.3145,NA,1,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.015634667298189,0.00282166037448733,544.912571982428,83.5814410374181,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.00166487421846564,0.000300467513708732,544.912571982428,83.5814410374181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","CK","3119","late",1.10727561935967,180,"85",27.4,19.2,7.07,"600211","701888","pink shrimp","Penaeus duorarum","one too damaged to measure",NA,NA,NA,NA,NA,28,24.5,13.9394294111234,62,13,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.50562,-83.40312,29.50558,-83.40328,0,15,7.6003,NA,1,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.015634667298189,0.00282166037448733,544.912571982428,83.5814410374181,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.00166487421846564,0.000300467513708732,544.912571982428,83.5814410374181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","CK","3119","late",1.10727561935967,180,"85",27.4,19.2,7.07,"600211","701889","silver perch","Bairdiella chrysoura","",71,71,NA,71,71,88,88,NA,88,88,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.50562,-83.40312,29.50558,-83.40328,0,1,8.0917,NA,1,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.015634667298189,0.00282166037448733,544.912571982428,83.5814410374181,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.00166487421846564,0.000300467513708732,544.912571982428,83.5814410374181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","CK","3119","late",1.10727561935967,180,"85",27.4,19.2,7.07,"600211","701890","florida grass shrimp","Palaemon floridanus","",NA,NA,NA,NA,NA,19,18,2.64575131106459,22,17,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.50562,-83.40312,29.50558,-83.40328,0,3,0.4271,NA,1,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.015634667298189,0.00282166037448733,544.912571982428,83.5814410374181,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.00166487421846564,0.000300467513708732,544.912571982428,83.5814410374181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","CK","3119","late",1.10727561935967,180,"85",27.4,19.2,7.07,"600211","701891","snapping shrimp","Alpheidae","",NA,NA,NA,NA,NA,7,7,NA,7,7,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.50562,-83.40312,29.50558,-83.40328,0,1,0.021,NA,1,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.015634667298189,0.00282166037448733,544.912571982428,83.5814410374181,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.00166487421846564,0.000300467513708732,544.912571982428,83.5814410374181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","CK","3119","late",1.10727561935967,180,"85",27.4,19.2,7.07,"600211","701892","code goby","Gobiosoma robustum","",13,13,NA,13,13,17,17,NA,17,17,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.50562,-83.40312,29.50558,-83.40328,0,1,0.0557,NA,1,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.015634667298189,0.00282166037448733,544.912571982428,83.5814410374181,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.00166487421846564,0.000300467513708732,544.912571982428,83.5814410374181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","CK","3119","late",1.10727561935967,180,"85",27.4,19.2,7.07,"600211","701893","microgobius sp","Microgobius sp","",18,18,NA,18,18,22,22,NA,22,22,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.50562,-83.40312,29.50558,-83.40328,0,1,0.0781,NA,1,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.015634667298189,0.00282166037448733,544.912571982428,83.5814410374181,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.00166487421846564,0.000300467513708732,544.912571982428,83.5814410374181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","CK","3119","late",1.10727561935967,180,"85",27.4,19.2,7.07,"600211","701894","seagrass shrimp","Hippolytidae","",NA,NA,NA,NA,NA,9.083076696,9.230769,1.87923350361168,11.53846125,4.6153845,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.50562,-83.40312,29.50558,-83.40328,0,86,1.0065,NA,1,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.015634667298189,0.00282166037448733,544.912571982428,83.5814410374181,447.535714285714,111.47175403685,14.8960397110224,4.83928571428571,1.04228983984121,2.28571428571429,0.652666856806768,0.0678524821428571,0.0281563004084447,3.83966504245914,1.59332067138923,0.212916430700112,18.6666666666667,12.6622799421484,1056.31725171579,716.538468693541,413.693677784938,177.138744270317,133.845329010988,0.00166487421846564,0.000300467513708732,544.912571982428,83.5814410374181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","CK","3158","late",1.51697296583351,90,"87",27.5,20.3,7.5,"600210","701895","pigfish","Orthopristis chrysoptera","",45,45,NA,45,45,49,49,NA,49,49,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.52679,-83.40595,29.52682,-83.40614,0,1,1.7228,NA,1,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.0210824112447461,0.0155344043976421,809.780350288548,158.444624113036,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.00191508559169614,0.0014111153459697,809.780350288548,158.444624113036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","CK","3158","late",1.51697296583351,90,"87",27.5,20.3,7.5,"600210","701896","dusky pipefish","Syngnathus floridae","",163,163,2.82842712474619,165,161,169,169,2.82842712474619,171,167,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.52679,-83.40595,29.52682,-83.40614,0,2,5.025,NA,1,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.0210824112447461,0.0155344043976421,809.780350288548,158.444624113036,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.00191508559169614,0.0014111153459697,809.780350288548,158.444624113036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","CK","3158","late",1.51697296583351,90,"87",27.5,20.3,7.5,"600210","701897","gulf pipefish","Syngnathus scovelli","",93,93,NA,93,93,97,97,NA,97,97,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.52679,-83.40595,29.52682,-83.40614,0,1,0.5719,NA,1,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.0210824112447461,0.0155344043976421,809.780350288548,158.444624113036,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.00191508559169614,0.0014111153459697,809.780350288548,158.444624113036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","CK","3158","late",1.51697296583351,90,"87",27.5,20.3,7.5,"600210","701898","rainwater killifish","Lucania parva","",23.3333333333333,23,2.8491484796029,29,19,28.5,28,3.48526309244071,35,23,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.52679,-83.40595,29.52682,-83.40614,0,18,4.5651,NA,1,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.0210824112447461,0.0155344043976421,809.780350288548,158.444624113036,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.00191508559169614,0.0014111153459697,809.780350288548,158.444624113036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","CK","3158","late",1.51697296583351,90,"87",27.5,20.3,7.5,"600210","701899","microgobius sp","Microgobius sp","",26,26,4.24264068711928,29,23,32.5,32.5,6.36396103067893,37,28,NA,NA,NA,NA,NA,"9/24/2018","thalassia",29.52679,-83.40595,29.52682,-83.40614,0,2,0.521,NA,1,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.0210824112447461,0.0155344043976421,809.780350288548,158.444624113036,455.857142857143,133.687659280513,20.6284536755738,5.06269841269841,1.26318709876609,2.83333333333333,0.98566967866885,0.0701571428571429,0.0285072239647114,3.97008216059405,1.6131788824527,0.248918905650555,14,11.3578166916005,792.237938786839,642.720948919456,371.075112872459,207.653108879257,143.109311050912,0.00191508559169614,0.0014111153459697,809.780350288548,158.444624113036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
